Rn,seasonType,leagueId,eventId,date,venueId,attendance,homeTeamId,awayTeamId,homeTeamWinner,awayTeamWinner,homeTeamScore,awayTeamScore,homeTeamShootoutScore,awayTeamShootoutScore,statusId,updateTime
320,13531,3914,744919,2026-01-17 15:00:00,10019,0,376,306,False,False,0,0,0,0,1,2025-06-27 04:28:22
321,13531,3914,744920,2026-01-17 15:00:00,183,0,399,385,False,False,0,0,0,0,1,2025-06-27 04:28:21
322,13531,3914,744921,2026-01-17 15:00:00,201,0,394,374,False,False,0,0,0,0,1,2025-06-27 04:28:21
323,13531,3914,744922,2026-01-17 15:00:00,157,0,311,333,False,False,0,0,0,0,1,2025-06-27 04:28:20
324,13531,3914,744917,2026-01-17 17:30:00,1873,0,318,392,False,False,0,0,0,0,1,2025-11-08 05:42:24
325,13531,3914,744924,2026-01-20 19:45:00,1680,0,388,391,False,False,0,0,0,0,1,2025-06-27 04:28:38
326,13531,3914,744925,2026-01-20 19:45:00,204,0,383,381,False,False,0,0,0,0,1,2025-06-27 04:28:40
327,13531,3914,744926,2026-01-20 19:45:00,257,0,373,333,False,False,0,0,0,0,1,2025-06-27 04:28:38
328,13531,3914,744927,2026-01-20 19:45:00,157,0,311,334,False,False,0,0,0,0,1,2025-06-27 04:28:39
329,13531,3914,744928,2026-01-20 19:45:00,201,0,394,306,False,False,0,0,0,0,1,2025-06-27 04:28:39
330,13531,3914,744930,2026-01-20 19:45:00,1873,0,318,365,False,False,0,0,0,0,1,2025-06-27 04:28:40
331,13531,3914,744931,2026-01-20 19:45:00,183,0,399,392,False,False,0,0,0,0,1,2025-06-27 04:28:40
332,13531,3914,744933,2026-01-20 19:45:00,188,0,372,374,False,False,0,0,0,0,1,2025-11-12 05:41:23
333,13531,3914,744929,2026-01-20 20:00:00,148,0,352,375,False,False,0,0,0,0,1,2025-11-08 05:42:26
334,13531,3914,744932,2026-01-21 19:45:00,203,0,395,385,False,False,0,0,0,0,1,2025-06-27 04:28:43
335,13531,3914,744934,2026-01-21 19:45:00,10019,0,376,398,False,False,0,0,0,0,1,2025-06-27 04:28:42
336,13531,3914,744935,2026-01-21 20:00:00,214,0,336,369,False,False,0,0,0,0,1,2025-11-08 05:42:26
337,13531,3914,744943,2026-01-23 20:00:00,6289,0,374,383,False,False,0,0,0,0,1,2025-11-08 05:42:28
338,13531,3914,744946,2026-01-24 12:30:00,3745,0,369,394,False,False,0,0,0,0,1,2025-11-08 05:42:29
339,13531,3914,744947,2026-01-24 12:30:00,3341,0,391,372,False,False,0,0,0,0,1,2025-07-05 04:14:16
340,13531,3914,744938,2026-01-24 15:00:00,4089,0,334,352,False,False,0,0,0,0,1,2025-06-27 04:28:47
341,13531,3914,744939,2026-01-24 15:00:00,9657,0,398,373,False,False,0,0,0,0,1,2025-06-27 04:28:48
342,13531,3914,744940,2026-01-24 15:00:00,10330,0,392,336,False,False,0,0,0,0,1,2025-06-27 04:28:43
343,13531,3914,744941,2026-01-24 15:00:00,280,0,365,395,False,False,0,0,0,0,1,2025-06-27 04:28:43
344,13531,3914,744942,2026-01-24 15:00:00,208,0,333,399,False,False,0,0,0,0,1,2025-06-27 04:28:44
345,13531,3914,744944,2026-01-24 15:00:00,3670,0,306,318,False,False,0,0,0,0,1,2025-06-27 04:28:45
346,13531,3914,744945,2026-01-24 15:00:00,5774,0,375,311,False,False,0,0,0,0,1,2025-06-27 04:28:45
347,13531,3914,744937,2026-01-25 12:00:00,200,0,385,376,False,False,0,0,0,0,1,2025-07-05 04:14:16
348,13531,3914,744936,2026-01-26 20:00:00,199,0,381,388,False,False,0,0,0,0,1,2025-11-08 05:42:33
349,13531,3914,744949,2026-01-30 20:00:00,208,0,333,374,False,False,0,0,0,0,1,2025-11-08 05:42:35
350,13531,3914,744951,2026-01-31 12:30:00,5774,0,375,372,False,False,0,0,0,0,1,2025-11-08 05:42:36
351,13531,3914,744957,2026-01-31 12:30:00,183,0,399,352,False,False,0,0,0,0,1,2025-11-08 05:42:37
352,13531,3914,744958,2026-01-31 12:30:00,214,0,336,376,False,False,0,0,0,0,1,2025-11-08 05:42:37
353,13531,3914,744948,2026-01-31 15:00:00,280,0,365,306,False,False,0,0,0,0,1,2025-06-27 04:29:12
354,13531,3914,744950,2026-01-31 15:00:00,257,0,373,394,False,False,0,0,0,0,1,2025-06-27 04:29:13
355,13531,3914,744952,2026-01-31 15:00:00,10332,0,369,381,False,False,0,0,0,0,1,2025-06-27 04:29:14
356,13531,3914,744953,2026-01-31 15:00:00,203,0,395,318,False,False,0,0,0,0,1,2025-06-27 04:29:17
357,13531,3914,744954,2026-01-31 15:00:00,157,0,311,392,False,False,0,0,0,0,1,2025-06-27 04:29:15
358,13531,3914,744955,2026-01-31 15:00:00,200,0,385,383,False,False,0,0,0,0,1,2025-06-27 04:29:15
359,13531,3914,744956,2026-01-31 15:00:00,4089,0,334,388,False,False,0,0,0,0,1,2025-06-27 04:29:16
360,13531,3914,744959,2026-01-31 15:00:00,10333,0,391,398,False,False,0,0,0,0,1,2025-06-27 04:29:14
361,13531,3914,744971,2026-02-06 20:00:00,188,0,372,334,False,False,0,0,0,0,1,2025-11-08 05:42:42
362,13531,3914,744961,2026-02-07 12:30:00,199,0,381,365,False,False,0,0,0,0,1,2025-11-08 05:42:43
363,13531,3914,744963,2026-02-07 12:30:00,6289,0,374,373,False,False,0,0,0,0,1,2025-11-08 05:42:43
364,13531,3914,744970,2026-02-07 12:30:00,4850,0,376,395,False,False,0,0,0,0,1,2025-11-08 05:42:43
365,13531,3914,744960,2026-02-07 15:00:00,201,0,394,385,False,False,0,0,0,0,1,2025-06-27 04:29:38
366,13531,3914,744962,2026-02-07 15:00:00,3670,0,306,333,False,False,0,0,0,0,1,2025-06-27 04:29:37
367,13531,3914,744964,2026-02-07 15:00:00,1680,0,388,311,False,False,0,0,0,0,1,2025-06-27 04:29:36
368,13531,3914,744966,2026-02-07 15:00:00,10330,0,392,375,False,False,0,0,0,0,1,2025-06-27 04:29:35
369,13531,3914,744967,2026-02-07 15:00:00,148,0,352,391,False,False,0,0,0,0,1,2025-06-27 04:29:40
370,13531,3914,744968,2026-02-07 15:00:00,204,0,383,336,False,False,0,0,0,0,1,2025-06-27 04:29:40
371,13531,3914,744969,2026-02-08 12:00:00,1873,0,318,399,False,False,0,0,0,0,1,2025-11-08 05:42:45
372,13531,3914,744965,2026-02-09 20:00:00,6291,0,398,369,False,False,0,0,0,0,1,2025-11-08 05:42:46
373,13531,3914,744982,2026-02-13 20:00:00,208,0,333,352,False,False,0,0,0,0,1,2025-11-08 05:42:46
374,13531,3914,744972,2026-02-14 12:30:00,157,0,311,381,False,False,0,0,0,0,1,2025-11-08 05:42:48
375,13531,3914,744981,2026-02-14 12:30:00,188,0,372,336,False,False,0,0,0,0,1,2025-11-08 05:42:47
376,13531,3914,744983,2026-02-14 12:30:00,5461,0,392,383,False,False,0,0,0,0,1,2025-11-08 05:42:47
377,13531,3914,744973,2026-02-14 15:00:00,183,0,399,391,False,False,0,0,0,0,1,2025-06-27 04:30:02
378,13531,3914,744974,2026-02-14 15:00:00,4089,0,334,365,False,False,0,0,0,0,1,2025-06-27 04:30:01
379,13531,3914,744975,2026-02-14 15:00:00,201,0,394,395,False,False,0,0,0,0,1,2025-06-27 04:30:01
380,13531,3914,744976,2026-02-14 15:00:00,200,0,385,398,False,False,0,0,0,0,1,2025-06-27 04:30:01
381,13531,3914,744977,2026-02-14 15:00:00,5774,0,375,376,False,False,0,0,0,0,1,2025-06-27 04:30:00
382,13531,3914,744978,2026-02-14 15:00:00,257,0,373,306,False,False,0,0,0,0,1,2025-06-27 04:29:59
383,13531,3914,744979,2026-02-14 15:00:00,10334,0,374,318,False,False,0,0,0,0,1,2025-06-27 04:29:59
384,13531,3914,744980,2026-02-16 20:00:00,1680,0,388,369,False,False,0,0,0,0,1,2025-11-08 05:42:50
385,13531,3914,744995,2026-02-20 20:00:00,280,0,365,394,False,False,0,0,0,0,1,2025-11-08 05:42:51
386,13531,3914,744985,2026-02-21 12:30:00,204,0,383,388,False,False,0,0,0,0,1,2025-11-08 05:42:52
387,13531,3914,744988,2026-02-21 12:30:00,3670,0,306,334,False,False,0,0,0,0,1,2025-11-08 05:42:51
388,13531,3914,744989,2026-02-21 12:30:00,214,0,336,375,False,False,0,0,0,0,1,2025-11-08 05:42:52
389,13531,3914,744990,2026-02-21 12:30:00,1873,0,318,333,False,False,0,0,0,0,1,2025-07-05 04:14:32
390,13531,3914,744984,2026-02-21 15:00:00,203,0,395,374,False,False,0,0,0,0,1,2025-06-27 04:30:32
391,13531,3914,744986,2026-02-21 15:00:00,148,0,352,373,False,False,0,0,0,0,1,2025-06-27 04:30:33
392,13531,3914,744987,2026-02-21 15:00:00,10332,0,369,311,False,False,0,0,0,0,1,2025-06-27 04:30:29
393,13531,3914,744991,2026-02-21 15:00:00,10333,0,391,385,False,False,0,0,0,0,1,2025-06-27 04:30:29
394,13531,3914,744992,2026-02-21 15:00:00,199,0,381,392,False,False,0,0,0,0,1,2025-06-27 04:30:30
395,13531,3914,744994,2026-02-21 15:00:00,10019,0,376,372,False,False,0,0,0,0,1,2025-06-27 04:30:31
396,13531,3914,744993,2026-02-22 12:00:00,6291,0,398,399,False,False,0,0,0,0,1,2025-11-08 05:42:54
397,13531,3914,744996,2026-02-24 19:45:00,3670,0,306,374,False,False,0,0,0,0,1,2025-06-27 04:30:47
398,13531,3914,744997,2026-02-24 19:45:00,10332,0,369,375,False,False,0,0,0,0,1,2025-06-27 04:30:47
399,13531,3914,744999,2026-02-24 19:45:00,148,0,352,385,False,False,0,0,0,0,1,2025-06-27 04:30:50
400,13531,3914,745000,2026-02-24 19:45:00,204,0,383,372,False,False,0,0,0,0,1,2025-06-27 04:30:49
401,13531,3914,745001,2026-02-24 19:45:00,203,0,395,373,False,False,0,0,0,0,1,2025-06-27 04:30:49
402,13531,3914,745003,2026-02-24 19:45:00,1873,0,318,394,False,False,0,0,0,0,1,2025-06-27 04:30:49
403,13531,3914,745007,2026-02-24 19:45:00,280,0,365,333,False,False,0,0,0,0,1,2025-11-25 02:13:14
404,13531,3914,744998,2026-02-24 20:00:00,4850,0,376,334,False,False,0,0,0,0,1,2025-11-08 05:42:55
405,13531,3914,745004,2026-02-25 19:45:00,9657,0,398,388,False,False,0,0,0,0,1,2025-06-27 04:30:51
406,13531,3914,745005,2026-02-25 19:45:00,199,0,381,399,False,False,0,0,0,0,1,2025-06-27 04:30:51
407,13531,3914,745006,2026-02-25 19:45:00,10333,0,391,392,False,False,0,0,0,0,1,2025-06-27 04:30:51
408,13531,3914,745002,2026-02-25 20:00:00,214,0,336,311,False,False,0,0,0,0,1,2025-11-08 05:42:55
409,13531,3914,745013,2026-02-27 20:00:00,208,0,333,395,False,False,0,0,0,0,1,2025-11-08 05:42:56
410,13531,3914,745008,2026-02-28 12:30:00,5774,0,375,381,False,False,0,0,0,0,1,2025-11-08 05:42:57
411,13531,3914,745010,2026-02-28 12:30:00,6289,0,374,365,False,False,0,0,0,0,1,2025-11-08 05:42:56
412,13531,3914,745018,2026-02-28 12:30:00,200,0,385,306,False,False,0,0,0,0,1,2025-11-08 05:42:57
413,13531,3914,745009,2026-02-28 15:00:00,257,0,373,318,False,False,0,0,0,0,1,2025-06-27 04:30:54
414,13531,3914,745011,2026-02-28 15:00:00,1680,0,388,336,False,False,0,0,0,0,1,2025-06-27 04:30:53
415,13531,3914,745012,2026-02-28 15:00:00,10331,0,372,352,False,False,0,0,0,0,1,2025-06-27 04:30:53
416,13531,3914,745015,2026-02-28 15:00:00,183,0,399,376,False,False,0,0,0,0,1,2025-06-27 04:30:57
417,13531,3914,745016,2026-02-28 15:00:00,4089,0,334,398,False,False,0,0,0,0,1,2025-06-27 04:30:56
418,13531,3914,745017,2026-02-28 15:00:00,157,0,311,383,False,False,0,0,0,0,1,2025-06-27 04:30:55
419,13531,3914,745019,2026-02-28 15:00:00,201,0,394,391,False,False,0,0,0,0,1,2025-06-27 04:30:56
420,13531,3914,745014,2026-03-02 20:00:00,5461,0,392,369,False,False,0,0,0,0,1,2025-11-08 05:42:59
421,13531,3914,745020,2026-03-07 15:00:00,280,0,365,385,False,False,0,0,0,0,1,2025-06-27 04:31:15
422,13531,3914,745021,2026-03-07 15:00:00,208,0,333,388,False,False,0,0,0,0,1,2025-06-27 04:31:15
423,13531,3914,745022,2026-03-07 15:00:00,10331,0,372,392,False,False,0,0,0,0,1,2025-06-27 04:31:15
424,13531,3914,745023,2026-03-07 15:00:00,10334,0,374,399,False,False,0,0,0,0,1,2025-06-27 04:31:16
425,13531,3914,745024,2026-03-07 15:00:00,3670,0,306,391,False,False,0,0,0,0,1,2025-06-27 04:31:16
426,13531,3914,745025,2026-03-07 15:00:00,203,0,395,352,False,False,0,0,0,0,1,2025-06-27 04:31:20
427,13531,3914,745026,2026-03-07 15:00:00,201,0,394,311,False,False,0,0,0,0,1,2025-06-27 04:31:17
428,13531,3914,745027,2026-03-07 15:00:00,4089,0,334,369,False,False,0,0,0,0,1,2025-06-27 04:31:18
429,13531,3914,745028,2026-03-07 15:00:00,9657,0,398,383,False,False,0,0,0,0,1,2025-06-27 04:31:18
430,13531,3914,745029,2026-03-07 15:00:00,10019,0,376,381,False,False,0,0,0,0,1,2025-06-27 04:31:19
431,13531,3914,745030,2026-03-07 15:00:00,1873,0,318,336,False,False,0,0,0,0,1,2025-06-27 04:31:19
432,13531,3914,745031,2026-03-07 15:00:00,257,0,373,375,False,False,0,0,0,0,1,2025-06-27 04:31:17
433,13531,3914,745032,2026-03-10 19:45:00,10330,0,392,334,False,False,0,0,0,0,1,2025-06-27 04:31:37
434,13531,3914,745033,2026-03-10 19:45:00,5774,0,375,333,False,False,0,0,0,0,1,2025-06-27 04:31:38
435,13531,3914,745034,2026-03-10 19:45:00,10333,0,391,374,False,False,0,0,0,0,1,2025-06-27 04:31:38
436,13531,3914,745035,2026-03-10 19:45:00,199,0,381,398,False,False,0,0,0,0,1,2025-06-27 04:31:39
437,13531,3914,745036,2026-03-10 19:45:00,200,0,385,318,False,False,0,0,0,0,1,2025-06-27 04:31:39
438,13531,3914,745037,2026-03-10 19:45:00,183,0,399,395,False,False,0,0,0,0,1,2025-06-27 04:31:39
439,13531,3914,745038,2026-03-10 19:45:00,214,0,336,373,False,False,0,0,0,0,1,2025-06-27 04:31:40
440,13531,3914,745039,2026-03-10 19:45:00,148,0,352,306,False,False,0,0,0,0,1,2025-06-27 04:31:40
441,13531,3914,745040,2026-03-11 19:45:00,1680,0,388,394,False,False,0,0,0,0,1,2025-06-27 04:31:41
442,13531,3914,745041,2026-03-11 19:45:00,204,0,383,376,False,False,0,0,0,0,1,2025-06-27 04:31:42
443,13531,3914,745042,2026-03-11 19:45:00,157,0,311,365,False,False,0,0,0,0,1,2025-06-27 04:31:42
444,13531,3914,745043,2026-03-11 19:45:00,10332,0,369,372,False,False,0,0,0,0,1,2025-06-27 04:31:41
445,13531,3914,745044,2026-03-14 15:00:00,10333,0,391,365,False,False,0,0,0,0,1,2025-06-27 04:31:44
446,13531,3914,745045,2026-03-14 15:00:00,199,0,381,394,False,False,0,0,0,0,1,2025-06-27 04:31:44
447,13531,3914,745046,2026-03-14 15:00:00,157,0,311,372,False,False,0,0,0,0,1,2025-06-27 04:31:45
448,13531,3914,745047,2026-03-14 15:00:00,200,0,385,374,False,False,0,0,0,0,1,2025-06-27 04:31:45
449,13531,3914,745048,2026-03-14 15:00:00,183,0,399,373,False,False,0,0,0,0,1,2025-06-27 04:31:46
450,13531,3914,745049,2026-03-14 15:00:00,10332,0,369,333,False,False,0,0,0,0,1,2025-06-27 04:31:43
451,13531,3914,745050,2026-03-14 15:00:00,5774,0,375,334,False,False,0,0,0,0,1,2025-06-27 04:31:43
452,13531,3914,745051,2026-03-14 15:00:00,1680,0,388,376,False,False,0,0,0,0,1,2025-06-27 04:31:43
453,13531,3914,745052,2026-03-14 15:00:00,10330,0,392,398,False,False,0,0,0,0,1,2025-06-27 04:31:42
454,13531,3914,745053,2026-03-14 15:00:00,214,0,336,395,False,False,0,0,0,0,1,2025-06-27 04:31:46
455,13531,3914,745054,2026-03-14 15:00:00,148,0,352,318,False,False,0,0,0,0,1,2025-06-27 04:31:47
456,13531,3914,745055,2026-03-14 15:00:00,204,0,383,306,False,False,0,0,0,0,1,2025-06-27 04:31:46
457,13531,3914,745056,2026-03-21 15:00:00,280,0,365,369,False,False,0,0,0,0,1,2025-06-27 04:32:13
458,13531,3914,745057,2026-03-21 15:00:00,208,0,333,383,False,False,0,0,0,0,1,2025-06-27 04:32:13
459,13531,3914,745058,2026-03-21 15:00:00,10331,0,372,381,False,False,0,0,0,0,1,2025-06-27 04:32:14
460,13531,3914,745059,2026-03-21 15:00:00,10334,0,374,392,False,False,0,0,0,0,1,2025-06-27 04:32:14
461,13531,3914,745060,2026-03-21 15:00:00,3670,0,306,399,False,False,0,0,0,0,1,2025-06-27 04:32:15
462,13531,3914,745061,2026-03-21 15:00:00,203,0,395,375,False,False,0,0,0,0,1,2025-06-27 04:32:18
463,13531,3914,745062,2026-03-21 15:00:00,201,0,394,336,False,False,0,0,0,0,1,2025-06-27 04:32:16
464,13531,3914,745063,2026-03-21 15:00:00,4089,0,334,385,False,False,0,0,0,0,1,2025-06-27 04:32:16
465,13531,3914,745064,2026-03-21 15:00:00,9657,0,398,352,False,False,0,0,0,0,1,2025-06-27 04:32:16
466,13531,3914,745065,2026-03-21 15:00:00,1873,0,318,388,False,False,0,0,0,0,1,2025-06-27 04:32:17
467,13531,3914,745066,2026-03-21 15:00:00,10019,0,376,311,False,False,0,0,0,0,1,2025-06-27 04:32:17
468,13531,3914,745067,2026-03-21 15:00:00,257,0,373,391,False,False,0,0,0,0,1,2025-06-27 04:32:15
469,13531,3914,745068,2026-04-03 14:00:00,10332,0,369,391,False,False,0,0,0,0,1,2025-06-27 04:32:46
470,13531,3914,745069,2026-04-03 14:00:00,199,0,381,385,False,False,0,0,0,0,1,2025-06-27 04:32:46
471,13531,3914,745070,2026-04-03 14:00:00,157,0,311,306,False,False,0,0,0,0,1,2025-06-27 04:32:47
472,13531,3914,745071,2026-04-03 14:00:00,4089,0,334,395,False,False,0,0,0,0,1,2025-06-27 04:32:47
473,13531,3914,745072,2026-04-03 14:00:00,9657,0,398,318,False,False,0,0,0,0,1,2025-06-27 04:32:48
474,13531,3914,745073,2026-04-03 14:00:00,10019,0,376,373,False,False,0,0,0,0,1,2025-06-27 04:32:48
475,13531,3914,745074,2026-04-03 14:00:00,214,0,336,399,False,False,0,0,0,0,1,2025-06-27 04:32:49
476,13531,3914,745075,2026-04-03 14:00:00,204,0,383,352,False,False,0,0,0,0,1,2025-06-27 04:32:49
477,13531,3914,745076,2026-04-03 14:00:00,10330,0,392,365,False,False,0,0,0,0,1,2025-06-27 04:32:44
478,13531,3914,745077,2026-04-03 14:00:00,10331,0,372,333,False,False,0,0,0,0,1,2025-06-27 04:32:45
479,13531,3914,745078,2026-04-03 14:00:00,1680,0,388,374,False,False,0,0,0,0,1,2025-06-27 04:32:45
480,13531,3914,745079,2026-04-03 14:00:00,5774,0,375,394,False,False,0,0,0,0,1,2025-06-27 04:32:45
481,13531,3914,745089,2026-04-06 12:00:00,3341,0,391,381,False,False,0,0,0,0,1,2025-07-05 04:15:11
482,13531,3914,745080,2026-04-06 14:00:00,203,0,395,372,False,False,0,0,0,0,1,2025-06-27 04:33:09
483,13531,3914,745081,2026-04-06 14:00:00,1873,0,318,369,False,False,0,0,0,0,1,2025-06-27 04:33:08
484,13531,3914,745082,2026-04-06 14:00:00,183,0,399,375,False,False,0,0,0,0,1,2025-06-27 04:33:08
485,13531,3914,745083,2026-04-06 14:00:00,201,0,394,334,False,False,0,0,0,0,1,2025-06-27 04:33:07
486,13531,3914,745084,2026-04-06 14:00:00,280,0,365,383,False,False,0,0,0,0,1,2025-06-27 04:33:04
487,13531,3914,745085,2026-04-06 14:00:00,148,0,352,376,False,False,0,0,0,0,1,2025-06-27 04:33:09
488,13531,3914,745086,2026-04-06 14:00:00,10334,0,374,336,False,False,0,0,0,0,1,2025-06-27 04:33:05
489,13531,3914,745087,2026-04-06 14:00:00,3670,0,306,388,False,False,0,0,0,0,1,2025-06-27 04:33:06
490,13531,3914,745088,2026-04-06 14:00:00,257,0,373,392,False,False,0,0,0,0,1,2025-06-27 04:33:06
491,13531,3914,745090,2026-04-06 14:00:00,200,0,385,311,False,False,0,0,0,0,1,2025-06-27 04:33:07
492,13531,3914,745091,2026-04-06 14:00:00,208,0,333,398,False,False,0,0,0,0,1,2025-06-27 04:33:05
493,13531,3914,745097,2026-04-11 11:30:00,199,0,381,373,False,False,0,0,0,0,1,2025-12-05 05:37:40
494,13531,3914,745092,2026-04-11 14:00:00,10330,0,392,352,False,False,0,0,0,0,1,2025-06-27 04:33:21
495,13531,3914,745093,2026-04-11 14:00:00,10331,0,372,394,False,False,0,0,0,0,1,2025-06-27 04:33:21
496,13531,3914,745094,2026-04-11 14:00:00,1680,0,388,399,False,False,0,0,0,0,1,2025-06-27 04:33:22
497,13531,3914,745095,2026-04-11 14:00:00,5774,0,375,318,False,False,0,0,0,0,1,2025-06-27 04:33:22
498,13531,3914,745096,2026-04-11 14:00:00,10332,0,369,385,False,False,0,0,0,0,1,2025-06-27 04:33:22
499,13531,3914,745098,2026-04-11 14:00:00,157,0,311,395,False,False,0,0,0,0,1,2025-06-27 04:33:23
500,13531,3914,745099,2026-04-11 14:00:00,4089,0,334,333,False,False,0,0,0,0,1,2025-06-27 04:33:24
501,13531,3914,745100,2026-04-11 14:00:00,9657,0,398,306,False,False,0,0,0,0,1,2025-06-27 04:33:24
502,13531,3914,745101,2026-04-11 14:00:00,10019,0,376,374,False,False,0,0,0,0,1,2025-06-27 04:33:25
503,13531,3914,745102,2026-04-11 14:00:00,204,0,383,391,False,False,0,0,0,0,1,2025-06-27 04:33:26
504,13531,3914,745103,2026-04-11 14:00:00,214,0,336,365,False,False,0,0,0,0,1,2025-06-27 04:33:25
505,13531,3914,745104,2026-04-18 14:00:00,148,0,352,336,False,False,0,0,0,0,1,2025-06-27 04:33:45
506,13531,3914,745105,2026-04-18 14:00:00,203,0,395,398,False,False,0,0,0,0,1,2025-06-27 04:33:45
507,13531,3914,745106,2026-04-18 14:00:00,1873,0,318,376,False,False,0,0,0,0,1,2025-06-27 04:33:44
508,13531,3914,745107,2026-04-18 14:00:00,183,0,399,372,False,False,0,0,0,0,1,2025-06-27 04:33:44
509,13531,3914,745108,2026-04-18 14:00:00,201,0,394,383,False,False,0,0,0,0,1,2025-06-27 04:33:43
510,13531,3914,745109,2026-04-18 14:00:00,200,0,385,375,False,False,0,0,0,0,1,2025-06-27 04:33:43
511,13531,3914,745110,2026-04-18 14:00:00,10333,0,391,334,False,False,0,0,0,0,1,2025-06-27 04:33:42
512,13531,3914,745111,2026-04-18 14:00:00,257,0,373,369,False,False,0,0,0,0,1,2025-06-27 04:33:42
513,13531,3914,745112,2026-04-18 14:00:00,3670,0,306,392,False,False,0,0,0,0,1,2025-06-27 04:33:42
514,13531,3914,745113,2026-04-18 14:00:00,10334,0,374,311,False,False,0,0,0,0,1,2025-06-27 04:33:41
515,13531,3914,745114,2026-04-18 14:00:00,208,0,333,381,False,False,0,0,0,0,1,2025-06-27 04:33:41
516,13531,3914,745115,2026-04-18 14:00:00,280,0,365,388,False,False,0,0,0,0,1,2025-06-27 04:33:40
517,13531,3914,745116,2026-04-21 18:45:00,10332,0,369,399,False,False,0,0,0,0,1,2025-06-27 04:34:01
518,13531,3914,745117,2026-04-21 18:45:00,1680,0,388,385,False,False,0,0,0,0,1,2025-06-27 04:34:00
519,13531,3914,745118,2026-04-21 18:45:00,10019,0,376,333,False,False,0,0,0,0,1,2025-06-27 04:34:03
520,13531,3914,745119,2026-04-21 18:45:00,214,0,336,391,False,False,0,0,0,0,1,2025-06-27 04:34:03
521,13531,3914,745120,2026-04-21 18:45:00,204,0,383,395,False,False,0,0,0,0,1,2025-06-27 04:34:04
522,13531,3914,745121,2026-04-21 18:45:00,199,0,381,374,False,False,0,0,0,0,1,2025-06-27 04:34:01
523,13531,3914,745122,2026-04-21 18:45:00,157,0,311,352,False,False,0,0,0,0,1,2025-06-27 04:34:02
524,13531,3914,745123,2026-04-21 18:45:00,4089,0,334,318,False,False,0,0,0,0,1,2025-06-27 04:34:02
525,13531,3914,745124,2026-04-22 18:45:00,9657,0,398,365,False,False,0,0,0,0,1,2025-06-27 04:34:05
526,13531,3914,745125,2026-04-22 18:45:00,5774,0,375,306,False,False,0,0,0,0,1,2025-06-27 04:34:05
527,13531,3914,745126,2026-04-22 18:45:00,10331,0,372,373,False,False,0,0,0,0,1,2025-06-27 04:34:04
528,13531,3914,745127,2026-04-22 18:45:00,10330,0,392,394,False,False,0,0,0,0,1,2025-06-27 04:34:04
529,13531,3914,745128,2026-04-25 14:00:00,214,0,336,385,False,False,0,0,0,0,1,2025-06-27 04:34:14
530,13531,3914,745129,2026-04-25 14:00:00,10019,0,376,365,False,False,0,0,0,0,1,2025-06-27 04:34:14
531,13531,3914,745130,2026-04-25 14:00:00,9657,0,398,394,False,False,0,0,0,0,1,2025-06-27 04:34:13
532,13531,3914,745131,2026-04-25 14:00:00,4089,0,334,374,False,False,0,0,0,0,1,2025-06-27 04:34:13
533,13531,3914,745132,2026-04-25 14:00:00,157,0,311,399,False,False,0,0,0,0,1,2025-06-27 04:34:13
534,13531,3914,745133,2026-04-25 14:00:00,199,0,381,318,False,False,0,0,0,0,1,2025-06-27 04:34:12
535,13531,3914,745134,2026-04-25 14:00:00,10332,0,369,395,False,False,0,0,0,0,1,2025-06-27 04:34:12
536,13531,3914,745135,2026-04-25 14:00:00,5774,0,375,391,False,False,0,0,0,0,1,2025-06-27 04:34:11
537,13531,3914,745136,2026-04-25 14:00:00,204,0,383,373,False,False,0,0,0,0,1,2025-06-27 04:34:15
538,13531,3914,745137,2026-04-25 14:00:00,1680,0,388,352,False,False,0,0,0,0,1,2025-06-27 04:34:11
539,13531,3914,745138,2026-04-25 14:00:00,10331,0,372,306,False,False,0,0,0,0,1,2025-06-27 04:34:10
540,13531,3914,745139,2026-04-25 14:00:00,10330,0,392,333,False,False,0,0,0,0,1,2025-06-27 04:34:10
541,13531,3914,745140,2026-05-02 11:30:00,257,0,373,334,False,False,0,0,0,0,1,2025-06-27 04:34:31
542,13531,3914,745141,2026-05-02 11:30:00,10333,0,391,311,False,False,0,0,0,0,1,2025-06-27 04:34:32
543,13531,3914,745142,2026-05-02 11:30:00,200,0,385,392,False,False,0,0,0,0,1,2025-06-27 04:34:32
544,13531,3914,745143,2026-05-02 11:30:00,201,0,394,376,False,False,0,0,0,0,1,2025-06-27 04:34:32
545,13531,3914,745144,2026-05-02 11:30:00,183,0,399,383,False,False,0,0,0,0,1,2025-06-27 04:34:33
546,13531,3914,745145,2026-05-02 11:30:00,3670,0,306,381,False,False,0,0,0,0,1,2025-06-27 04:34:31
547,13531,3914,745146,2026-05-02 11:30:00,203,0,395,388,False,False,0,0,0,0,1,2025-06-27 04:34:34
548,13531,3914,745147,2026-05-02 11:30:00,148,0,352,369,False,False,0,0,0,0,1,2025-06-27 04:34:34
549,13531,3914,745148,2026-05-02 11:30:00,280,0,365,375,False,False,0,0,0,0,1,2025-06-27 04:34:30
550,13531,3914,745149,2026-05-02 11:30:00,208,0,333,336,False,False,0,0,0,0,1,2025-06-27 04:34:30
551,13531,3914,745150,2026-05-02 11:30:00,10334,0,374,398,False,False,0,0,0,0,1,2025-06-27 04:34:30
552,13531,3914,745151,2026-05-02 11:30:00,1873,0,318,372,False,False,0,0,0,0,1,2025-06-27 04:34:33
